window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,2012990,2016062,3072,4753.106256988132,1.5472351096966577,carbon1,3072
1,3072,6144,2016062,2019134,3072,4973.173337205357,1.618871529038202,carbon1,3072
2,6144,9216,2019134,2022206,3072,5454.363687993726,1.775509013018791,carbon1,3072
3,9216,12288,2022206,2025278,3072,5631.78507312166,1.8332633701567904,carbon1,3072
4,12288,15360,2025278,2028350,3072,5762.226818044321,1.875724875665469,carbon1,3072
5,15360,18432,2028350,2031422,3072,5309.106339720482,1.7282247199610943,carbon1,3072
6,18432,21504,2031422,2034494,3072,5748.426330553208,1.8712325294769556,carbon1,3072
7,21504,24576,2034494,2037566,3072,5677.0894259806955,1.848010880853091,carbon1,3072
8,24576,27648,2037566,2040638,3072,5376.745352880971,1.750242627890941,carbon1,3072
9,27648,30720,2040638,2043710,3072,5864.768515779171,1.9091043345635323,carbon1,3072
10,30720,33792,2043710,2046782,3072,5891.981686581159,1.9179627886006376,carbon1,3072
11,33792,36864,2046782,2049854,3072,5299.380793226883,1.725058851961876,carbon1,3072
12,36864,39936,2049854,2052926,3072,5843.454630948603,1.902166221011915,carbon1,3072
13,39936,43008,2052926,2055998,3072,5354.957119042636,1.7431501038550248,carbon1,3072
14,43008,46080,2055998,2059070,3072,5360.123429195955,1.7448318454413918,carbon1,3072
15,46080,49152,2059070,2062142,3072,5258.274277961522,1.7116778248572662,carbon1,3072
16,49152,52224,2062142,2065214,848,1619.1139570735395,1.9093324965489853,carbon1,3072
