window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,202683,205755,3072,5728.28132490745,1.8646749104516438,megabyte1,3072
1,3072,6144,205755,208827,3072,5476.6100680685595,1.782750673199401,megabyte1,3072
2,6144,9216,208827,211899,3072,5581.452099844401,1.8168789387514328,megabyte1,3072
3,9216,12288,211899,214971,3072,5423.464849653925,1.765450797413387,megabyte1,3072
4,12288,15360,214971,218043,3072,5522.364135994221,1.7976445755189523,megabyte1,3072
5,15360,18432,218043,221115,3072,5671.6439662998355,1.8462382702798943,megabyte1,3072
6,18432,21504,221115,224187,3072,5420.916727514791,1.764621330571221,megabyte1,3072
7,21504,24576,224187,227259,3072,5330.430128763872,1.735166057540323,megabyte1,3072
8,24576,27648,227259,230331,3072,5725.224399625493,1.8636798175864235,megabyte1,3072
9,27648,30720,230331,233403,3072,5617.978491195936,1.8287690401028438,megabyte1,3072
10,30720,33792,233403,236475,3072,5412.685416824706,1.761941867455959,megabyte1,3072
11,33792,36864,236475,239547,3072,5695.946207699574,1.8541491561522052,megabyte1,3072
12,36864,39936,239547,242619,3072,5289.478742761015,1.721835528242518,megabyte1,3072
13,39936,43008,242619,245691,3072,5273.842153669911,1.7167454927310908,megabyte1,3072
14,43008,46080,245691,248763,3072,5477.919759678054,1.7831770051035332,megabyte1,3072
15,46080,49152,248763,251835,3072,5552.071146110255,1.8073148262077652,megabyte1,3072
