species,region_class,base_count,interval_count,coverage_fraction,sum_bits,mean_bpb,min_bpb,max_bpb
HoSa,intergenic,90339047,1758,0.47608841777175126,124851825.34440288,1.3820361127387462,0.0004945351121217156,13.54842446330808
HoSa,cds,1441170,8303,0.007594992064064112,1091244.4927661503,0.7571934558491713,0.0004379343157428847,12.692090909626364
HoSa,rna,32807509,1424,0.17289616804173824,47298911.28559504,1.4417099233469703,0.0004933306265256305,12.343039349042128
HoSa,exon_non_cds,3198055,3639,0.016853807909851408,4953575.520428811,1.5489338114662854,0.0004848146182011013,13.167024778621172
HoSa,intron,61958107,9043,0.3265203487232145,91845561.73034579,1.4823816636351685,0.00048653498197422367,11.408269860069582
HoSa,gene_other,0,0,0.0,0.0,,,
HoSa,repeat_mobile_existing,8779,12,4.626548938044702e-05,2996.1273046926226,0.34128343828370233,0.0015966241946639363,8.985704680434928
GaGa,intergenic,72256287,1629,0.48646853188707906,125021660.3818688,1.7302530419514748,0.00044292353126069,12.782604973868573
GaGa,cds,2636753,15435,0.017752051954438946,2026933.7372653233,0.7687234023305647,0.00043879448116394555,14.88334315356024
GaGa,rna,6218101,657,0.04186363000627998,11060559.71921791,1.7787681028690125,0.0005235883498877355,10.80906489707002
GaGa,exon_non_cds,2973437,4368,0.020018791334361265,5120277.0665314775,1.722006239423091,0.000521889762991411,12.040391058537297
GaGa,intron,64447716,15294,0.4338969948178408,114157797.2762977,1.7713241734788197,0.0004676966364863042,13.098076315215492
GaGa,gene_other,0,0,0.0,0.0,,,
GaGa,repeat_mobile_existing,0,0,0.0,0.0,,,
DaRe,intergenic,22651647,1810,0.36204970445146506,28700730.94712564,1.267048305455477,0.0005218900364116166,12.020031788364912
DaRe,cds,2371006,12026,0.037896671334876904,2245812.8333102996,0.9471982919108174,0.0004366440651892022,14.429866381684912
DaRe,rna,2047937,662,0.032732939268620066,2499208.3594688145,1.2203541219621572,0.0007667569626677143,11.335373066863799
DaRe,exon_non_cds,1964189,3685,0.031394363815435526,2974685.979131903,1.5144601558871895,0.00044791241400273744,12.81852401529041
DaRe,intron,33530241,11613,0.5359263211296025,44728173.39772001,1.3339651629023486,0.000526622770883499,12.357463650031377
DaRe,gene_other,0,0,0.0,0.0,,,
DaRe,repeat_mobile_existing,0,0,0.0,0.0,,,
OrSa,intergenic,26201502,4277,0.6056397126908202,34550516.74721497,1.3186464175685415,0.0004394829176154547,13.661026317209757
OrSa,cds,5361231,20886,0.12392321640603346,6113827.243989176,1.1403775073279208,0.0004444719910918047,13.666197517401335
OrSa,rna,935741,718,0.02162936729325749,1517362.714431588,1.6215627127929502,0.0004787071305919397,11.013131733075667
OrSa,exon_non_cds,2980392,9731,0.06889085040185937,5139213.818583948,1.724341569358644,0.0004690739894075678,12.62436059082441
OrSa,intron,7783657,18409,0.1799168532080295,13151861.156210111,1.6896763508733892,0.0005353094744314836,13.358987845493784
OrSa,gene_other,0,0,0.0,0.0,,,
OrSa,repeat_mobile_existing,0,0,0.0,0.0,,,
DrMe,intergenic,11411662,2960,0.3546039549704272,19813619.429832704,1.7362606279289297,0.0005139757340874093,11.936228688923503
DrMe,cds,5628389,14979,0.17489555855335076,6283952.609215483,1.1164744670660616,0.00043931079216661973,13.485963824228985
DrMe,rna,439099,259,0.013644484214793568,746704.9241317289,1.7005388856083228,0.000923928688936156,9.415124331865519
DrMe,exon_non_cds,1920823,7919,0.05968731220729819,3447327.0559174274,1.7947135451405087,0.0005781544720328506,12.401563392412523
DrMe,intron,12781456,13027,0.3971686900541303,22753485.4740559,1.780195110326703,0.0004596143818282853,13.437818289332084
DrMe,gene_other,0,0,0.0,0.0,,,
DrMe,repeat_mobile_existing,0,0,0.0,0.0,,,
EsCo,intergenic,495049,3750,0.10665362246027923,702657.7547385987,1.419370112329484,0.0004744921638964856,12.534185012737037
EsCo,cds,3961156,3509,0.8533935762525928,2758694.5811324203,0.6964367424894199,0.0004350962242487473,14.383626553959045
EsCo,rna,49790,219,0.010726784343160581,13022.567930616427,0.2615498680581729,0.000482147804739634,13.167332934144968
EsCo,exon_non_cds,0,0,0.0,0.0,,,
EsCo,intron,84083,130,0.018114886682586286,100071.52912974983,1.1901517444638017,0.00047475038895698426,13.774277708206254
EsCo,gene_other,0,0,0.0,0.0,,,
EsCo,repeat_mobile_existing,51574,44,0.011111130261381077,11554.288360231143,0.22403320200549004,0.0006051034784378046,14.34430641591275
HaHi,intergenic,489616,3294,0.12586513384944234,900245.6556542027,1.8386769542952082,0.0005797022225143985,11.944008229147798
HaHi,cds,3381272,3236,0.8692204765803643,3715220.9353035637,1.0987642920485439,0.0004432678578001835,14.001500782580313
HaHi,rna,18301,60,0.0047046212022863725,6245.079418956975,0.34124252330238647,0.0005306649123508532,11.274108730936101
HaHi,exon_non_cds,0,0,0.0,0.0,,,
HaHi,intron,4,2,1.0282763132695203e-06,0.34550957999900495,0.08637739499975124,0.031219056392085474,0.10769037960668934
HaHi,gene_other,0,0,0.0,0.0,,,
HaHi,repeat_mobile_existing,812,1,0.0002087400915937126,874.7499306691863,1.077278239740377,0.0006236953123889175,4.046323093313957
AeCa,intergenic,191785,1553,0.12053997079913943,358728.4146271394,1.8704716981366603,0.0005930445070386239,11.72916075469106
