window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,10315817,10318889,3071,4613.897990924888,1.5024089843454538,evo21,3072
1,3072,6144,10318889,10321961,3071,5730.92942478857,1.8661443910089774,evo21,3072
2,6144,9216,10321961,10325033,3071,4744.992403195472,1.5450968424602645,evo21,3072
3,9216,12288,10325033,10328105,3071,5637.321506127249,1.8356631410378539,evo21,3072
4,12288,15360,10328105,10331177,3071,5140.410815421725,1.6738556872099397,evo21,3072
5,15360,18432,10331177,10334249,3071,5478.717231606133,1.7840173336392489,evo21,3072
6,18432,21504,10334249,10337321,3071,5439.372023674427,1.7712054782398003,evo21,3072
7,21504,24576,10337321,10340393,3071,3867.645120442612,1.2594090265198998,evo21,3072
8,24576,27648,10340393,10343465,3071,5192.46399451606,1.6908055989957864,evo21,3072
9,27648,30720,10343465,10346537,3071,5299.542995968484,1.7256733949750844,evo21,3072
10,30720,33792,10346537,10349609,3071,5947.622236549854,1.9367053847443354,evo21,3072
11,33792,36864,10349609,10352681,3071,5703.880342083052,1.8573364839085158,evo21,3072
12,36864,39936,10352681,10355753,3071,5700.496931481175,1.8562347546340525,evo21,3072
13,39936,43008,10355753,10358825,3071,5424.570842553978,1.766385816526857,evo21,3072
14,43008,46080,10358825,10361897,3071,5834.287763237953,1.8998006392829545,evo21,3072
15,46080,49152,10361897,10364969,3071,5702.807989414898,1.8569872971067722,evo21,3072
16,49152,52224,10364969,10368041,847,1578.8961799321696,1.864104108538571,evo21,3072
