window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,0,3072,3072,5834.122802734375,1.899128516515096,megabyte1,3072
1,3072,6144,3072,6144,3072,6018.45556640625,1.9591326713562012,megabyte1,3072
2,6144,9216,6144,9216,3072,5927.16162109375,1.9294145901997883,megabyte1,3072
3,9216,12288,9216,12288,3072,5990.66943359375,1.9500877062479656,megabyte1,3072
4,12288,15360,12288,15360,3072,5964.28955078125,1.9415005048116047,megabyte1,3072
5,15360,18432,15360,18432,3072,5957.72216796875,1.9393626848856609,megabyte1,3072
6,18432,21504,18432,21504,507,947.6494140625,1.8691309942061145,megabyte1,3072
0,0,3072,0,3072,3072,5996.9892578125,1.952144940694173,geco22,3072
1,3072,6144,3072,6144,3072,6042.62548828125,1.9670004844665527,geco22,3072
2,6144,9216,6144,9216,3072,6004.96142578125,1.954740047454834,geco22,3072
3,9216,12288,9216,12288,3072,6033.6407470703125,1.964075764020284,geco22,3072
4,12288,15360,12288,15360,3072,6056.244140625,1.9714336395263672,geco22,3072
5,15360,18432,15360,18432,3072,6016.1708984375,1.9583889643351238,geco22,3072
6,18432,21504,18432,21504,508,985.732421875,1.940418153297244,geco22,3072
