window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,4191575,4194647,3072,4821.82541643551,1.5696046277459343,megabyte1,3072
1,3072,6144,4194647,4197719,3072,4816.228873676806,1.5677828364833353,megabyte1,3072
2,6144,9216,4197719,4200791,3072,5265.7216483133525,1.7141020990603362,megabyte1,3072
3,9216,12288,4200791,4203863,3072,5058.536755048701,1.6466590999507489,megabyte1,3072
4,12288,15360,4203863,4206935,3072,3736.6284074519117,1.2163503930507524,megabyte1,3072
5,15360,18432,4206935,4210007,3072,3646.42580229776,1.1869875658521354,megabyte1,3072
6,18432,21504,4210007,4213079,3072,2659.64734005405,0.8657706185071777,megabyte1,3072
7,21504,24576,4213079,4216151,3072,5659.16632981344,1.8421765396528125,megabyte1,3072
8,24576,27648,4216151,4219223,3072,5001.452854816572,1.6280771011772694,megabyte1,3072
9,27648,30720,4219223,4222295,3072,5695.060274575974,1.8538607664635334,megabyte1,3072
10,30720,33792,4222295,4225367,3072,4698.436889999457,1.5294390917966982,megabyte1,3072
11,33792,36864,4225367,4228439,3072,4483.68322343618,1.4595322992956314,megabyte1,3072
12,36864,39936,4228439,4231511,3072,5423.670713110823,1.7655178102574294,megabyte1,3072
13,39936,43008,4231511,4234583,3072,5389.7452117666,1.7544743527886066,megabyte1,3072
14,43008,46080,4234583,4237655,3072,5344.114804977851,1.7396207047453942,megabyte1,3072
15,46080,49152,4237655,4240727,3072,5614.256467170604,1.827557443740431,megabyte1,3072
