window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,171874,174946,3071,4767.0796466366155,1.5522890415619066,evo21,3072
1,3072,6144,174946,178018,3071,2652.8430136252427,0.8638368653940875,evo21,3072
2,6144,9216,178018,181090,3071,3403.428738508199,1.1082477168701397,evo21,3072
3,9216,12288,181090,184162,3071,4199.815295615117,1.3675725482302563,evo21,3072
4,12288,15360,184162,187234,3071,2957.4751150294906,0.9630332513935169,evo21,3072
5,15360,18432,187234,190306,3071,3877.8431586986408,1.2627297814062652,evo21,3072
6,18432,21504,190306,193378,3071,3484.032964879123,1.1344946157209779,evo21,3072
7,21504,24576,193378,196450,3071,2739.6545699014096,0.8921050374149819,evo21,3072
8,24576,27648,196450,199522,3071,3222.897826079279,1.0494620078408594,evo21,3072
9,27648,30720,199522,202594,3071,3650.578323325317,1.18872625311798,evo21,3072
10,30720,33792,202594,205666,3071,3190.7047371164663,1.0389790742808422,evo21,3072
11,33792,36864,205666,208738,3071,2859.580802491633,0.9311562365651688,evo21,3072
12,36864,39936,208738,211810,3071,3071.8895089324797,1.0002896479754086,evo21,3072
13,39936,43008,211810,214882,3071,2509.131388950511,0.8170405043798472,evo21,3072
14,43008,46080,214882,217954,3071,1421.0823634865228,0.4627425475371289,evo21,3072
15,46080,49152,217954,221026,3071,5039.887275990332,1.641122525558558,evo21,3072
16,49152,52224,221026,224098,847,1489.3801199495792,1.7584180873076496,evo21,3072
