window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,360757,363829,3072,4748.522036772429,1.5457428505118582,megabyte1,3072
1,3072,6144,363829,366901,3072,4306.935682919522,1.4019972926170319,megabyte1,3072
2,6144,9216,366901,369973,3072,5231.47218313996,1.7029531846158725,megabyte1,3072
3,9216,12288,369973,373045,3072,5121.0438290221755,1.6670064547598227,megabyte1,3072
4,12288,15360,373045,376117,3072,5139.647224677596,1.6730622476164048,megabyte1,3072
5,15360,18432,376117,379189,3072,5005.6804372763,1.6294532673425455,megabyte1,3072
6,18432,21504,379189,382261,3072,5112.732774392929,1.6643010333310315,megabyte1,3072
7,21504,24576,382261,385333,3072,5616.632126969211,1.82833077049779,megabyte1,3072
8,24576,27648,385333,388405,3072,5468.797832435392,1.7802076277458958,megabyte1,3072
9,27648,30720,388405,391477,3072,4728.403667282191,1.5391939021100882,megabyte1,3072
10,30720,33792,391477,394549,3072,5162.378756614475,1.680461834835441,megabyte1,3072
11,33792,36864,394549,397621,3072,4972.92238614963,1.6187898392414162,megabyte1,3072
12,36864,39936,397621,400693,3072,5357.372518382845,1.7439363666610823,megabyte1,3072
13,39936,43008,400693,403765,3072,4635.381298943628,1.508913183249879,megabyte1,3072
14,43008,46080,403765,406837,3072,5439.3947529231755,1.770636312800513,megabyte1,3072
15,46080,49152,406837,409909,3072,5048.96891065389,1.6435445672701465,megabyte1,3072
16,49152,52224,409909,412981,846,1484.9214595573328,1.7552263115334903,megabyte1,3072
0,0,3072,360757,363829,3072,5973.343000000001,1.9444475911458337,geco22,3072
1,3072,6144,363829,366901,3072,5843.964999999999,1.902332356770833,geco22,3072
2,6144,9216,366901,369973,3072,5836.822,1.9000071614583334,geco22,3072
3,9216,12288,369973,373045,3072,5767.321999999999,1.8773834635416664,geco22,3072
4,12288,15360,373045,376117,3072,5808.755999999999,1.8908710937499997,geco22,3072
5,15360,18432,376117,379189,3072,5803.602999999999,1.889193684895833,geco22,3072
6,18432,21504,379189,382261,3072,5838.638,1.9005983072916666,geco22,3072
7,21504,24576,382261,385333,3072,5729.467000000001,1.8650608723958335,geco22,3072
8,24576,27648,385333,388405,3072,5738.839,1.8681116536458333,geco22,3072
9,27648,30720,388405,391477,3072,5754.492,1.87320703125,geco22,3072
10,30720,33792,391477,394549,3072,5628.945,1.8323388671874998,geco22,3072
11,33792,36864,394549,397621,3072,5610.414000000001,1.8263066406250001,geco22,3072
12,36864,39936,397621,400693,3072,5719.898999999999,1.8619462890624998,geco22,3072
13,39936,43008,400693,403765,3072,5784.321,1.8829169921875,geco22,3072
14,43008,46080,403765,406837,3072,5718.567999999999,1.861513020833333,geco22,3072
15,46080,49152,406837,409909,3072,5659.973,1.8424391276041667,geco22,3072
16,49152,52224,409909,412981,848,1599.862,1.8866297169811321,geco22,3072
