window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,6247617,6250689,3071,5843.717919051647,1.9028713510425421,evo21,3072
1,3072,6144,6250689,6253761,3071,5586.332732833922,1.8190598283405803,evo21,3072
2,6144,9216,6253761,6256833,3071,5607.877571655437,1.8260754059444602,evo21,3072
3,9216,12288,6256833,6259905,3071,5657.439922889695,1.842214237346042,evo21,3072
4,12288,15360,6259905,6262977,3071,5355.669410943985,1.743949661655482,evo21,3072
5,15360,18432,6262977,6266049,3071,5832.656629756093,1.8992694984552565,evo21,3072
6,18432,21504,6266049,6269121,3071,5687.0327639319,1.8518504604141648,evo21,3072
7,21504,24576,6269121,6272193,3071,4390.531465779059,1.4296748504653398,evo21,3072
8,24576,27648,6272193,6275265,3071,5485.0324418358505,1.786073735537561,evo21,3072
9,27648,30720,6275265,6278337,3071,5745.86687207222,1.871008424640905,evo21,3072
10,30720,33792,6278337,6281409,3071,5513.573358430527,1.7953674237806991,evo21,3072
11,33792,36864,6281409,6284481,3071,5833.596095442772,1.8995754136902545,evo21,3072
12,36864,39936,6284481,6287553,3071,5654.671275503933,1.8413126914698579,evo21,3072
13,39936,43008,6287553,6290625,3071,5412.990647053346,1.762614994156088,evo21,3072
14,43008,46080,6290625,6293697,3071,5578.018063552678,1.8163523489263034,evo21,3072
15,46080,49152,6293697,6296769,3071,5722.088237911463,1.8632654633381514,evo21,3072
16,49152,52224,6296769,6299841,847,1624.0425837039948,1.9174056478205368,evo21,3072
