window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,166495995,166499067,3072,5214.854540510406,1.6975437957390644,megabyte1,3072
1,3072,6144,166499067,166502139,3072,5672.280871771128,1.846445596279664,megabyte1,3072
2,6144,9216,166502139,166505211,3072,5466.475545946869,1.779451675112913,megabyte1,3072
3,9216,12288,166505211,166508283,3072,5660.8191895076725,1.8427145799178621,megabyte1,3072
4,12288,15360,166508283,166511355,3072,5390.424923283303,1.75469561304795,megabyte1,3072
5,15360,18432,166511355,166514427,3072,5294.103702316712,1.7233410489312213,megabyte1,3072
6,18432,21504,166514427,166517499,3072,5624.236386928725,1.8308061155366941,megabyte1,3072
7,21504,24576,166517499,166520571,3072,5471.120170837587,1.7809635972778601,megabyte1,3072
8,24576,27648,166520571,166523643,3072,5735.99601679041,1.867186203382295,megabyte1,3072
9,27648,30720,166523643,166526715,3072,5389.434308997392,1.7543731474600885,megabyte1,3072
10,30720,33792,166526715,166529787,3072,4967.5775968908565,1.617049998987909,megabyte1,3072
11,33792,36864,166529787,166532859,3072,5354.069423355594,1.7428611404152325,megabyte1,3072
12,36864,39936,166532859,166535931,3072,5566.684705882689,1.8120718443628545,megabyte1,3072
13,39936,43008,166535931,166539003,3072,5471.316828956519,1.7810276135926169,megabyte1,3072
14,43008,46080,166539003,166542075,3072,5272.607726980625,1.7163436611265055,megabyte1,3072
15,46080,49152,166542075,166545147,3072,5588.850458097721,1.8192872584953517,megabyte1,3072
