window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,0,3072,3072,5754.699155977828,1.8732744648365325,megabyte1,3072
1,3072,6144,3072,6144,3072,5722.93669952741,1.862935123544079,megabyte1,3072
2,6144,9216,6144,9216,3072,5556.8730550614,1.8088779476111327,megabyte1,3072
3,9216,12288,9216,12288,3072,5596.937694062591,1.8219198222859996,megabyte1,3072
4,12288,15360,12288,15360,3072,5711.054504451916,1.8590672215012747,megabyte1,3072
5,15360,18432,15360,18432,3072,5543.744407525377,1.804604299324667,megabyte1,3072
6,18432,21504,18432,21504,3072,5615.337671152579,1.8279093981616468,megabyte1,3072
7,21504,24576,21504,24576,3072,5607.834173134706,1.825466853233954,megabyte1,3072
8,24576,27648,24576,27648,3072,5742.951862267782,1.869450475998627,megabyte1,3072
9,27648,30720,27648,30720,3072,5611.112039820406,1.8265338671290383,megabyte1,3072
10,30720,33792,30720,33792,3072,5671.546660163902,1.8462065951054367,megabyte1,3072
11,33792,36864,33792,36864,3072,5818.292822354439,1.893975528110169,megabyte1,3072
12,36864,39936,36864,39936,3072,5711.129004888899,1.859091472945605,megabyte1,3072
13,39936,43008,39936,43008,3072,5704.073314262579,1.8567946986531831,megabyte1,3072
14,43008,46080,43008,46080,960,1633.042072016103,1.7010854916834406,megabyte1,3072
