window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,1000000,0,1000000,1000000,1868410.2447137833,1.8684102447137834,megabyte1,1000000
1,1000000,2000000,1000000,2000000,1000000,1876788.6455433369,1.876788645543337,megabyte1,1000000
2,2000000,3000000,2000000,3000000,1000000,1877138.0775141716,1.8771380775141715,megabyte1,1000000
3,3000000,4000000,3000000,4000000,1000000,1874675.2587747574,1.8746752587747575,megabyte1,1000000
4,4000000,5000000,4000000,5000000,1000000,1878343.1612854004,1.8783431612854005,megabyte1,1000000
5,5000000,6000000,5000000,6000000,1000000,1875333.2179012299,1.8753332179012299,megabyte1,1000000
6,6000000,7000000,6000000,7000000,1000000,1884186.9207997322,1.8841869207997322,megabyte1,1000000
7,7000000,8000000,7000000,8000000,1000000,1877100.817102909,1.877100817102909,megabyte1,1000000
8,8000000,9000000,8000000,9000000,1000000,1874212.088256359,1.874212088256359,megabyte1,1000000
9,9000000,10000000,9000000,10000000,1000000,1873617.842537403,1.873617842537403,megabyte1,1000000
10,10000000,11000000,10000000,11000000,1000000,1863556.8950140476,1.8635568950140475,megabyte1,1000000
11,11000000,12000000,11000000,12000000,1000000,1876574.677055359,1.8765746770553589,megabyte1,1000000
12,12000000,13000000,12000000,13000000,1000000,1857510.890841961,1.8575108908419609,megabyte1,1000000
13,13000000,14000000,13000000,14000000,1000000,1867543.1618156433,1.8675431618156433,megabyte1,1000000
14,14000000,15000000,14000000,15000000,1000000,1871417.7135988474,1.8714177135988475,megabyte1,1000000
15,15000000,16000000,15000000,16000000,1000000,1868634.1812648773,1.8686341812648772,megabyte1,1000000
16,16000000,17000000,16000000,17000000,1000000,1869696.8266682625,1.8696968266682625,megabyte1,1000000
17,17000000,18000000,17000000,18000000,1000000,1872304.2184529305,1.8723042184529304,megabyte1,1000000
18,18000000,19000000,18000000,19000000,1000000,1873291.477017641,1.873291477017641,megabyte1,1000000
19,19000000,20000000,19000000,20000000,1000000,1860527.718990326,1.860527718990326,megabyte1,1000000
20,20000000,21000000,20000000,21000000,1000000,1873688.17476511,1.87368817476511,megabyte1,1000000
21,21000000,22000000,21000000,22000000,1000000,1869587.2077468634,1.8695872077468634,megabyte1,1000000
22,22000000,23000000,22000000,23000000,1000000,1869172.4400696754,1.8691724400696754,megabyte1,1000000
23,23000000,24000000,23000000,24000000,1000000,1873098.8614635468,1.8730988614635466,megabyte1,1000000
24,24000000,25000000,24000000,25000000,1000000,1880900.437139988,1.880900437139988,megabyte1,1000000
25,25000000,26000000,25000000,26000000,1000000,1872238.1198673248,1.8722381198673248,megabyte1,1000000
26,26000000,27000000,26000000,27000000,1000000,1873060.0746672153,1.8730600746672152,megabyte1,1000000
27,27000000,28000000,27000000,28000000,1000000,1882773.7331409454,1.8827737331409455,megabyte1,1000000
28,28000000,29000000,28000000,29000000,1000000,1879492.8364589214,1.8794928364589214,megabyte1,1000000
29,29000000,30000000,29000000,30000000,1000000,1885255.04696846,1.8852550469684601,megabyte1,1000000
30,30000000,31000000,30000000,31000000,1000000,1882336.7485923767,1.8823367485923768,megabyte1,1000000
31,31000000,32000000,31000000,32000000,1000000,1885882.9017868042,1.8858829017868042,megabyte1,1000000
32,32000000,33000000,32000000,33000000,1000000,1890308.468164444,1.890308468164444,megabyte1,1000000
33,33000000,34000000,33000000,34000000,1000000,1882184.3440347314,1.8821843440347314,megabyte1,1000000
34,34000000,35000000,34000000,35000000,1000000,1881103.602445364,1.881103602445364,megabyte1,1000000
35,35000000,36000000,35000000,36000000,1000000,1883091.6180624962,1.8830916180624961,megabyte1,1000000
36,36000000,37000000,36000000,37000000,1000000,1881678.8524475098,1.8816788524475099,megabyte1,1000000
37,37000000,38000000,37000000,38000000,1000000,1881525.2801113129,1.881525280111313,megabyte1,1000000
38,38000000,39000000,38000000,39000000,1000000,1885240.6742162704,1.8852406742162704,megabyte1,1000000
39,39000000,40000000,39000000,40000000,1000000,1882420.4679238796,1.8824204679238796,megabyte1,1000000
40,40000000,41000000,40000000,41000000,1000000,1882955.788517952,1.882955788517952,megabyte1,1000000
41,41000000,42000000,41000000,42000000,1000000,1874464.1292722225,1.8744641292722226,megabyte1,1000000
42,42000000,43000000,42000000,43000000,1000000,1876805.017341137,1.876805017341137,megabyte1,1000000
43,43000000,43262523,43000000,43262523,262523,491328.86325597763,1.8715650181354686,megabyte1,1000000
0,0,1000000,0,1000000,1000000,1739031.766281128,1.7390317662811279,geco22,1000000
1,1000000,2000000,1000000,2000000,1000000,1804337.8563537598,1.8043378563537598,geco22,1000000
2,2000000,3000000,2000000,3000000,1000000,1711064.0559387207,1.7110640559387207,geco22,1000000
3,3000000,4000000,3000000,4000000,1000000,1761233.540649414,1.761233540649414,geco22,1000000
4,4000000,5000000,4000000,5000000,1000000,1716021.2558860779,1.716021255886078,geco22,1000000
5,5000000,6000000,5000000,6000000,1000000,1752054.8951072693,1.7520548951072692,geco22,1000000
6,6000000,7000000,6000000,7000000,1000000,1743483.9042510986,1.7434839042510986,geco22,1000000
7,7000000,8000000,7000000,8000000,1000000,1794866.452030182,1.7948664520301818,geco22,1000000
8,8000000,9000000,8000000,9000000,1000000,1649588.9735107422,1.6495889735107423,geco22,1000000
9,9000000,10000000,9000000,10000000,1000000,1721691.0945625305,1.7216910945625306,geco22,1000000
10,10000000,11000000,10000000,11000000,1000000,1589183.6365318298,1.58918363653183,geco22,1000000
11,11000000,12000000,11000000,12000000,1000000,1584949.906097412,1.5849499060974122,geco22,1000000
12,12000000,13000000,12000000,13000000,1000000,1448762.300189972,1.4487623001899719,geco22,1000000
13,13000000,14000000,13000000,14000000,1000000,1384020.0048027039,1.3840200048027038,geco22,1000000
14,14000000,15000000,14000000,15000000,1000000,1538315.295928955,1.538315295928955,geco22,1000000
15,15000000,16000000,15000000,16000000,1000000,1368093.2789058685,1.3680932789058686,geco22,1000000
16,16000000,17000000,16000000,17000000,1000000,1155075.786781311,1.155075786781311,geco22,1000000
17,17000000,18000000,17000000,18000000,1000000,1410093.6003189087,1.4100936003189086,geco22,1000000
