window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,12689,15761,3072,5224.213809370995,1.700590432737954,megabyte1,3072
1,3072,6144,15761,18833,3072,5322.5069580078125,1.7325869003931682,megabyte1,3072
2,6144,9216,18833,21905,3072,5280.883361816406,1.7190375526746113,megabyte1,3072
3,9216,12288,21905,24977,3072,5424.156665802002,1.7656759979824226,megabyte1,3072
4,12288,15360,24977,28049,3072,5369.422437667847,1.7478588664283354,megabyte1,3072
5,15360,18432,28049,31121,3072,5348.7762451171875,1.7411381006240845,megabyte1,3072
6,18432,21504,31121,34193,3072,5310.262634277344,1.7286011179288228,megabyte1,3072
7,21504,24576,34193,37265,3072,5384.0404052734375,1.752617319424947,megabyte1,3072
8,24576,27648,37265,40337,3072,5154.389404296875,1.6778611342112224,megabyte1,3072
9,27648,30720,40337,43409,3072,5330.942443847656,1.7353328267733257,megabyte1,3072
10,30720,33792,43409,46481,3072,5345.8138427734375,1.7401737769444783,megabyte1,3072
11,33792,36864,46481,49553,3072,5468.4727783203125,1.7801018158594768,megabyte1,3072
12,36864,39936,49553,52625,3072,5380.457061767578,1.7514508664608002,megabyte1,3072
13,39936,43008,52625,55697,3072,5225.8808670043945,1.701133094727993,megabyte1,3072
14,43008,46080,55697,58769,3072,5293.855514526367,1.723260258634885,megabyte1,3072
15,46080,49152,58769,61841,3072,5217.233642578125,1.6983182430267334,megabyte1,3072
16,49152,52224,61841,64913,848,1518.273681640625,1.7904170774063974,megabyte1,3072
0,0,3072,12689,15761,3072,5574.896942138672,1.8147450983524323,geco22,3072
1,3072,6144,15761,18833,3072,5575.5157470703125,1.8149465322494507,geco22,3072
2,6144,9216,18833,21905,3072,5500.200592041016,1.7904298802216847,geco22,3072
3,9216,12288,21905,24977,3072,5709.69775390625,1.8586255709330242,geco22,3072
4,12288,15360,24977,28049,3072,5591.6015625,1.8201828002929688,geco22,3072
5,15360,18432,28049,31121,3072,5556.791015625,1.8088512420654297,geco22,3072
6,18432,21504,31121,34193,3072,5629.156982421875,1.8324078718821208,geco22,3072
7,21504,24576,34193,37265,3072,5539.640960693359,1.8032685418923695,geco22,3072
8,24576,27648,37265,40337,3072,5368.575531005859,1.7475831806659698,geco22,3072
9,27648,30720,40337,43409,3072,5538.3310546875,1.802842140197754,geco22,3072
10,30720,33792,43409,46481,3072,5598.41064453125,1.8223992983500164,geco22,3072
11,33792,36864,46481,49553,3072,5583.29931640625,1.817480246225993,geco22,3072
12,36864,39936,49553,52625,3072,5612.0487060546875,1.826838771502177,geco22,3072
13,39936,43008,52625,55697,3072,5492.9827880859375,1.7880803346633911,geco22,3072
14,43008,46080,55697,58769,3072,5603.956024169922,1.8242044349511464,geco22,3072
15,46080,49152,58769,61841,3072,5490.302276611328,1.7872077723344166,geco22,3072
16,49152,52224,61841,64913,848,1564.74951171875,1.8452234808004127,geco22,3072
