window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,3010090,3013162,3072,5776.012302915986,1.8802123381887974,megabyte1,3072
1,3072,6144,3013162,3016234,3072,5710.994853573211,1.8590478038975295,megabyte1,3072
2,6144,9216,3016234,3019306,3072,5769.774963625328,1.87818195430512,megabyte1,3072
3,9216,12288,3019306,3022378,3072,5659.146486384861,1.8421700802034053,megabyte1,3072
4,12288,15360,3022378,3025450,3072,5454.184782651345,1.7754507756026514,megabyte1,3072
5,15360,18432,3025450,3028522,3072,5837.114616872666,1.900102414346571,megabyte1,3072
6,18432,21504,3028522,3031594,3072,5729.766922206298,1.8651585033223625,megabyte1,3072
7,21504,24576,3031594,3034666,3072,5714.701153416267,1.8602542817110244,megabyte1,3072
8,24576,27648,3034666,3037738,3072,5720.381294006536,1.8621032858094193,megabyte1,3072
9,27648,30720,3037738,3040810,3072,5332.138503526485,1.7357221691166942,megabyte1,3072
10,30720,33792,3040810,3043882,3072,5458.999547940358,1.7770180820118353,megabyte1,3072
11,33792,36864,3043882,3046954,3072,5652.508573235984,1.8400093011835885,megabyte1,3072
12,36864,39936,3046954,3050026,3072,5694.99636246521,1.8538399617399772,megabyte1,3072
13,39936,43008,3050026,3053098,3072,5828.85407208291,1.8974134349228222,megabyte1,3072
14,43008,46080,3053098,3056170,3072,5747.606253560876,1.8709655773310143,megabyte1,3072
15,46080,49152,3056170,3059242,3072,4984.001944202819,1.622396466211855,megabyte1,3072
16,49152,52224,3059242,3062314,846,1628.2192972178395,1.9246090983662405,megabyte1,3072
0,0,3072,3010090,3013162,3072,6078.367,1.9786350911458335,geco22,3072
1,3072,6144,3013162,3016234,3072,5974.86,1.94494140625,geco22,3072
2,6144,9216,3016234,3019306,3072,5939.467000000001,1.9334202473958335,geco22,3072
3,9216,12288,3019306,3022378,3072,5870.089,1.9108362630208333,geco22,3072
4,12288,15360,3022378,3025450,3072,5654.4212,1.8406319010416665,geco22,3072
5,15360,18432,3025450,3028522,3072,6009.155000000001,1.956105143229167,geco22,3072
6,18432,21504,3028522,3031594,3072,5857.532,1.9067486979166668,geco22,3072
7,21504,24576,3031594,3034666,3072,5910.746,1.9240709635416666,geco22,3072
8,24576,27648,3034666,3037738,3072,5927.334999999999,1.929471028645833,geco22,3072
9,27648,30720,3037738,3040810,3072,5981.860000000001,1.9472200520833336,geco22,3072
10,30720,33792,3040810,3043882,3072,5585.0102,1.8180371744791666,geco22,3072
11,33792,36864,3043882,3046954,3072,5907.874,1.9231360677083333,geco22,3072
12,36864,39936,3046954,3050026,3072,5907.029,1.9228610026041668,geco22,3072
13,39936,43008,3050026,3053098,3072,5930.150000000001,1.930387369791667,geco22,3072
14,43008,46080,3053098,3056170,3072,5900.986,1.9208938802083333,geco22,3072
15,46080,49152,3056170,3059242,3072,5471.603999999999,1.7811210937499997,geco22,3072
16,49152,52224,3059242,3062314,848,1661.616,1.9594528301886793,geco22,3072
