window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,10315817,10318889,3072,5455.126878880818,1.7757574475523497,megabyte1,3072
1,3072,6144,10318889,10321961,3072,5977.012276265464,1.9456420170134974,megabyte1,3072
2,6144,9216,10321961,10325033,3072,5864.37739019266,1.9089770150366732,megabyte1,3072
3,9216,12288,10325033,10328105,3072,5918.1128792692225,1.92646903622045,megabyte1,3072
4,12288,15360,10328105,10331177,3072,5784.528422239198,1.8829845124476556,megabyte1,3072
5,15360,18432,10331177,10334249,3072,5908.049117519498,1.9231930721092116,megabyte1,3072
6,18432,21504,10334249,10337321,3072,6001.520469864676,1.9536199446174074,megabyte1,3072
7,21504,24576,10337321,10340393,3072,5589.386895453905,1.819461880030568,megabyte1,3072
8,24576,27648,10340393,10343465,3072,5890.299804925793,1.917415301082615,megabyte1,3072
9,27648,30720,10343465,10346537,3072,5962.7485233385505,1.9409988682742678,megabyte1,3072
10,30720,33792,10346537,10349609,3072,5966.4898675095965,1.9422167537466135,megabyte1,3072
11,33792,36864,10349609,10352681,3072,6013.6911976656675,1.9575817700734595,megabyte1,3072
12,36864,39936,10352681,10355753,3072,5959.061764786828,1.939798751558212,megabyte1,3072
13,39936,43008,10355753,10358825,3072,5936.481052283134,1.9324482592067493,megabyte1,3072
14,43008,46080,10358825,10361897,3072,5951.377237844086,1.9372972779440385,megabyte1,3072
15,46080,49152,10361897,10364969,3072,5917.602149285009,1.9263027829703805,megabyte1,3072
16,49152,52224,10364969,10368041,846,1646.907150070162,1.9466987589481821,megabyte1,3072
0,0,3072,10315817,10318889,3072,6138.609,1.9982451171875002,geco22,3072
1,3072,6144,10318889,10321961,3072,6134.786,1.9970006510416667,geco22,3072
2,6144,9216,10321961,10325033,3072,6151.92,2.002578125,geco22,3072
3,9216,12288,10325033,10328105,3072,6095.29,1.9841438802083333,geco22,3072
4,12288,15360,10328105,10331177,3072,6094.4130000000005,1.9838583984375002,geco22,3072
5,15360,18432,10331177,10334249,3072,6135.000999999999,1.9970706380208332,geco22,3072
6,18432,21504,10334249,10337321,3072,6100.117,1.9857151692708335,geco22,3072
7,21504,24576,10337321,10340393,3072,6097.159,1.9847522786458331,geco22,3072
8,24576,27648,10340393,10343465,3072,6113.82,1.9901757812499998,geco22,3072
9,27648,30720,10343465,10346537,3072,6084.530000000001,1.980641276041667,geco22,3072
10,30720,33792,10346537,10349609,3072,6062.122,1.9733470052083335,geco22,3072
11,33792,36864,10349609,10352681,3072,6103.18,1.9867122395833334,geco22,3072
12,36864,39936,10352681,10355753,3072,6060.297,1.9727529296875,geco22,3072
13,39936,43008,10355753,10358825,3072,6056.74,1.9715950520833332,geco22,3072
14,43008,46080,10358825,10361897,3072,6065.88,1.9745703125,geco22,3072
15,46080,49152,10361897,10364969,3072,6043.235000000001,1.9671988932291669,geco22,3072
16,49152,52224,10364969,10368041,848,1679.46,1.980495283018868,geco22,3072
