window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,58881582,58884654,3071,5154.116504876874,1.6783186274428117,evo21,3072
1,3072,6144,58884654,58887726,3071,4877.264833418652,1.588168294828607,evo21,3072
2,6144,9216,58887726,58890798,3071,4833.478039689362,1.5739101399183855,evo21,3072
3,9216,12288,58890798,58893870,3071,4581.944990776479,1.4920042301453855,evo21,3072
4,12288,15360,58893870,58896942,3071,5048.250534448773,1.643845826912658,evo21,3072
5,15360,18432,58896942,58900014,3071,5726.206900727004,1.8646066104614145,evo21,3072
6,18432,21504,58900014,58903086,3071,4729.630091446452,1.5400944615585972,evo21,3072
7,21504,24576,58903086,58906158,3071,4737.418697599322,1.5426306407031332,evo21,3072
8,24576,27648,58906158,58909230,3071,5238.731784328818,1.7058716328000059,evo21,3072
9,27648,30720,58909230,58912302,3071,4320.148242730647,1.406756184542705,evo21,3072
10,30720,33792,58912302,58915374,3071,4746.335400536656,1.5455341584293898,evo21,3072
11,33792,36864,58915374,58918446,3071,5546.602224722505,1.806122508864378,evo21,3072
12,36864,39936,58918446,58921518,3071,4607.29750902392,1.500259690336672,evo21,3072
13,39936,43008,58921518,58924590,3071,5146.916904381476,1.6759742443443426,evo21,3072
14,43008,46080,58924590,58927662,3071,4474.8490295521915,1.45713091160931,evo21,3072
15,46080,49152,58927662,58930734,3071,4656.350670972839,1.5162327160445586,evo21,3072
16,49152,52224,58930734,58933806,847,710.5658285841346,0.8389206949045273,evo21,3072
