window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,1000000,0,1000000,1000000,1620831.3313454986,1.6208313313454985,megabyte1,1000000
1,1000000,2000000,1000000,2000000,1000000,1683664.1427149177,1.6836641427149177,megabyte1,1000000
2,2000000,3000000,2000000,3000000,1000000,1655900.1641616225,1.6559001641616224,megabyte1,1000000
3,3000000,4000000,3000000,4000000,1000000,1604449.76651752,1.60444976651752,megabyte1,1000000
4,4000000,4641651,4000000,4641651,641651,1041179.0474717021,1.6226563154607443,megabyte1,1000000
0,0,1000000,0,1000000,1000000,1910074.82157135,1.9100748215713501,geco22,1000000
1,1000000,2000000,1000000,2000000,1000000,1903294.624835968,1.9032946248359681,geco22,1000000
2,2000000,3000000,2000000,3000000,1000000,1898982.649778366,1.8989826497783662,geco22,1000000
3,3000000,4000000,3000000,4000000,1000000,1880638.696893692,1.8806386968936921,geco22,1000000
4,4000000,4641652,4000000,4641652,641652,1194903.289237976,1.8622295095129073,geco22,1000000
