window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,64,30312425,30312489,64,130.9306640625,2.0457916259765625,megabyte1,64
1,64,128,30312489,30312553,64,123.619140625,1.931549072265625,megabyte1,64
2,128,192,30312553,30312617,64,118.3662109375,1.8494720458984375,megabyte1,64
3,192,256,30312617,30312681,64,128.79833984375,2.0124740600585938,megabyte1,64
4,256,320,30312681,30312745,64,115.5625,1.8056640625,megabyte1,64
5,320,384,30312745,30312809,64,113.7490234375,1.7773284912109375,megabyte1,64
6,384,448,30312809,30312873,64,100.30078125,1.56719970703125,megabyte1,64
7,448,512,30312873,30312937,64,113.50634765625,1.7735366821289062,megabyte1,64
8,512,576,30312937,30313001,64,121.7841796875,1.9028778076171875,megabyte1,64
9,576,640,30313001,30313065,64,126.625,1.978515625,megabyte1,64
10,640,704,30313065,30313129,64,128.1044921875,2.0016326904296875,megabyte1,64
11,704,768,30313129,30313193,64,127.5966796875,1.9936981201171875,megabyte1,64
12,768,832,30313193,30313257,64,121.35302734375,1.8961410522460938,megabyte1,64
13,832,896,30313257,30313321,64,127.283203125,1.988800048828125,megabyte1,64
14,896,960,30313321,30313385,64,126.712890625,1.979888916015625,megabyte1,64
15,960,1024,30313385,30313449,64,121.83251953125,1.9036331176757812,megabyte1,64
16,1024,1088,30313449,30313513,64,125.13330078125,1.9552078247070312,megabyte1,64
17,1088,1152,30313513,30313577,64,126.734375,1.980224609375,megabyte1,64
18,1152,1216,30313577,30313641,64,114.52587890625,1.7894668579101562,megabyte1,64
19,1216,1280,30313641,30313705,64,109.6025390625,1.7125396728515625,megabyte1,64
20,1280,1344,30313705,30313769,64,130.685546875,2.041961669921875,megabyte1,64
21,1344,1408,30313769,30313833,64,117.0439453125,1.8288116455078125,megabyte1,64
22,1408,1472,30313833,30313897,64,114.45361328125,1.7883377075195312,megabyte1,64
23,1472,1536,30313897,30313961,64,119.228515625,1.862945556640625,megabyte1,64
24,1536,1600,30313961,30314025,64,119.00830078125,1.8595046997070312,megabyte1,64
25,1600,1664,30314025,30314089,64,114.22314453125,1.7847366333007812,megabyte1,64
26,1664,1728,30314089,30314153,64,122.3037109375,1.9109954833984375,megabyte1,64
27,1728,1792,30314153,30314217,64,125.62939453125,1.9629592895507812,megabyte1,64
28,1792,1856,30314217,30314281,64,128.9541015625,2.0149078369140625,megabyte1,64
29,1856,1920,30314281,30314345,64,126.8349609375,1.9817962646484375,megabyte1,64
30,1920,1984,30314345,30314409,64,121.1865234375,1.8935394287109375,megabyte1,64
31,1984,2048,30314409,30314473,64,117.638671875,1.838104248046875,megabyte1,64
32,2048,2112,30314473,30314537,64,123.6015625,1.9312744140625,megabyte1,64
33,2112,2176,30314537,30314601,64,126.6328125,1.9786376953125,megabyte1,64
34,2176,2240,30314601,30314665,64,134.0849609375,2.0950775146484375,megabyte1,64
35,2240,2304,30314665,30314729,64,127.96240234375,1.9994125366210938,megabyte1,64
36,2304,2368,30314729,30314793,64,128.494140625,2.007720947265625,megabyte1,64
37,2368,2432,30314793,30314857,64,127.5498046875,1.9929656982421875,megabyte1,64
38,2432,2496,30314857,30314921,64,127.7216796875,1.9956512451171875,megabyte1,64
39,2496,2560,30314921,30314985,64,122.3798828125,1.9121856689453125,megabyte1,64
40,2560,2624,30314985,30315049,64,121.3056640625,1.8954010009765625,megabyte1,64
41,2624,2688,30315049,30315113,64,122.1162109375,1.9080657958984375,megabyte1,64
42,2688,2752,30315113,30315177,64,120.8984375,1.8890380859375,megabyte1,64
43,2752,2816,30315177,30315241,64,125.662109375,1.963470458984375,megabyte1,64
44,2816,2880,30315241,30315305,64,127.2587890625,1.9884185791015625,megabyte1,64
45,2880,2944,30315305,30315369,64,121.9296875,1.9051513671875,megabyte1,64
46,2944,3008,30315369,30315433,64,117.84375,1.84130859375,megabyte1,64
47,3008,3072,30315433,30315497,64,119.53125,1.86767578125,megabyte1,64
48,3072,3136,30315497,30315561,64,116.1875,1.8154296875,megabyte1,64
49,3136,3200,30315561,30315625,64,115.49169921875,1.8045578002929688,megabyte1,64
50,3200,3264,30315625,30315689,64,129.6376953125,2.0255889892578125,megabyte1,64
51,3264,3328,30315689,30315753,64,117.783203125,1.840362548828125,megabyte1,64
52,3328,3392,30315753,30315817,64,122.5556640625,1.9149322509765625,megabyte1,64
53,3392,3456,30315817,30315881,64,123.4208984375,1.9284515380859375,megabyte1,64
54,3456,3520,30315881,30315945,64,125.2060546875,1.9563446044921875,megabyte1,64
55,3520,3584,30315945,30316009,64,129.0625,2.0166015625,megabyte1,64
56,3584,3648,30316009,30316073,64,122.1103515625,1.9079742431640625,megabyte1,64
57,3648,3712,30316073,30316137,64,116.046875,1.813232421875,megabyte1,64
